Time(in Hours),Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20,Bus21,Bus22,Bus23,Bus24,Bus25,Bus26,Bus27,Bus28,Bus29,Bus30,Bus31,Bus32,Bus33,Bus34,Bus35,Bus36,Bus37,Bus38,Bus39,Bus40,Bus41,Bus42,Bus43,Bus44,Bus45,Bus46,Bus47,Bus48,Bus49,Bus50,Bus51,Bus52,Bus53,Bus54,Bus55,Bus56,Bus57,Bus58,Bus59,Bus60,Bus61,Bus62,Bus63,Bus64,Bus65,Bus66,Bus67,Bus68,Bus69,Bus70,Bus71,Bus72,Bus73,Bus74,Bus75,Bus76,Bus77,Bus78,Bus79,Bus80,Bus81,Bus82,Bus83,Bus84,Bus85,Bus86,Bus87,Bus88,Bus89,Bus90,Bus91,Bus92,Bus93,Bus94,Bus95,Bus96,Bus97,Bus98,Bus99,Bus100,Bus101,Bus102,Bus103,Bus104,Bus105,Bus106,Bus107,Bus108,Bus109,Bus110,Bus111,Bus112,Bus113,Bus114,Bus115,Bus116,Bus117,Bus118
0.0,1.0351593089324431,1.0346806713617391,1.0354534019570838,1.0406283976209714,1.0386935167551492,1.0376922766448209,1.0365710870865668,1.0229389880066355,1.0464321401878294,1.0328491955864416,1.035212560577889,1.036374361444669,1.03309447905331,1.0368475270600352,1.0396729379418668,1.038088291856808,1.0497619836583425,1.0401750762191526,1.0398618185578457,1.041851524118299,1.0447372690943615,1.0484321963676497,1.053580890033919,1.0497784325839632,1.0574127885150992,1.0188136092754516,1.044667753033601,1.0425845327209848,1.0407796193601684,1.0261230919609148,1.0416229652182543,1.0436638609270223,1.0471370802725037,1.0577338720122553,1.0546689596082204,1.0543003124603039,1.0599999753617386,1.0162306815006263,1.043972431659426,1.0370118117692269,1.0339357390324082,1.0375825505574725,1.0585050086141776,1.059999900482519,1.0507289883781703,1.041762328795027,1.0458111223489326,1.0520760580935709,1.0476378650262874,1.043750315514819,1.038384479848622,1.0361893390509864,1.036200820638439,1.0386170270080923,1.0383777088917,1.0384104778555157,1.0407581143240905,1.0377999208533237,1.043460864858562,1.0425069621426202,1.044178297677494,1.0445521708505399,1.0143235546785034,1.0201421972535885,1.0104565677568076,1.0548238510391965,1.0476963637194978,1.0088211745077538,1.0554772444826706,1.0449170690294947,1.0456094767416166,1.0464123218967283,1.0447927981713705,1.0415304304776036,1.0423830619010288,1.039151625185809,1.047400713347928,1.0466594029199394,1.0498618155000594,1.0517589298370547,1.0041948722197929,1.0585547569204672,1.0599999771092639,1.0566114435152199,1.0554801825902738,1.050775394807898,1.047609455464943,1.0530873596430927,1.059848811665231,1.0523731465525272,1.053194175346652,1.055292928696307,1.0529893995477664,1.0514052890544847,1.0492003299949744,1.0526939335778254,1.0514092520658138,1.0486720248459553,1.0496274086747721,1.0511632465791498,1.0517686991552684,1.0545954668909865,1.0468931960651549,1.0430025069558058,1.0439847624885354,1.041192170617175,1.037591539678323,1.0428168560789908,1.0421464850386695,1.0405280429174455,1.043135479292987,1.0353541349991708,1.0439906438776094,1.0419628620994847,1.0417927383551404,1.008691690414489,1.0107888176721096,1.0361993032420052
0.08333333333333333,1.0351593089324431,1.0347190191899618,1.0354029833347818,1.0406283976209714,1.0386897109096913,1.0376922766448209,1.0365708112667051,1.0229389880066355,1.0464321401878294,1.0328491955864416,1.035259967629424,1.036374361444669,1.0331651815058316,1.0369631484834516,1.0396729379418668,1.0380809684871903,1.0497426293404652,1.0401750762191526,1.0398618185578457,1.0419036753351993,1.044756593059266,1.0484711300433944,1.053619370942146,1.0497784325839632,1.0574127885150992,1.0188136092754516,1.044667753033601,1.042631154503568,1.040822155317889,1.026133311315437,1.0416229652182543,1.0436638609270223,1.0471665302292243,1.0577338720122553,1.054656905250246,1.0543003124603039,1.0599931973933379,1.016262011099115,1.0439196177347339,1.0370118117692269,1.0341468390971418,1.0375825505574725,1.058543693504346,1.0600899186957364,1.050889818742358,1.041762328795027,1.0458942226954109,1.0520348333955962,1.0476378650262874,1.0439044627862353,1.038415470770913,1.0362023073947888,1.0361449426124953,1.0386170270080923,1.0383777088917,1.0384104778555157,1.0407919602395121,1.0378275073148802,1.043460864858562,1.0425237594411094,1.044178297677494,1.0445521708505399,1.014387158443852,1.0201825523784886,1.0104565677568076,1.0548238510391965,1.0477244904748928,1.0088072363901268,1.0554772444826706,1.0449170690294947,1.0456110401643879,1.0464123218967285,1.0447927981713705,1.0415304304776036,1.0423046236162743,1.039151625185809,1.047400713347928,1.04667821038155,1.0498745297146066,1.0517589298370547,1.004196202510632,1.0587036559021088,1.0601094352278504,1.0566174452602712,1.0554801825902738,1.0510260813529144,1.047609455464943,1.0530826413959433,1.059848811665231,1.0523731465525272,1.053194175346652,1.0552929286963073,1.0530392742237487,1.0515459492108035,1.0495109391846145,1.0528546517954958,1.0514949620106424,1.0485826786702839,1.0496274086747721,1.0511632465791498,1.051833211315968,1.0546082093133857,1.0468931960651549,1.0430025069558058,1.0439847624885354,1.0411935193489188,1.037591539678323,1.042831909733699,1.0421641707343527,1.0405280429174455,1.043135479292987,1.0353541349991708,1.0439906438776094,1.0419679919043996,1.0417970370534468,1.008691690414489,1.0107318287949116,1.0360304024797298
0.16666666666666666,1.0351593089324431,1.0347742045008719,1.0354913349648005,1.0406283976209714,1.0386888974805317,1.0376922766448209,1.0365517038407166,1.0229389880066355,1.0464321401878296,1.0328491955864416,1.0353254468797244,1.036374361444669,1.0332414438939945,1.0370626608438918,1.0396729379418668,1.0379722820406072,1.0497369490881274,1.0401750762191526,1.0398618185578457,1.0421091488112335,1.0450104404325453,1.0486626394074836,1.0536745080824454,1.0497784325839632,1.0574127885150992,1.0188136092754516,1.044667753033601,1.0426399882314512,1.0408650245199265,1.0261420964916967,1.0416229652182543,1.0436638609270223,1.0471772436642968,1.0577338720122553,1.05467119360794,1.0543003124603039,1.0600006195379748,1.0162881359131428,1.0440193262314224,1.0370118117692269,1.0343274140679766,1.0375825505574725,1.058391650271825,1.060040333955594,1.0508046461343052,1.041762328795027,1.0460004156073317,1.0521100644706516,1.0476378650262874,1.044075994765571,1.03839208624545,1.0361423379383092,1.0362000756834908,1.0386170270080923,1.0383777088917,1.0384104778555157,1.0409324888604916,1.03782140375851,1.043460864858562,1.0425282014559198,1.044178297677494,1.0445521708505399,1.0144378634473026,1.0202168208555682,1.0104565677568076,1.0548238510391965,1.0477469004341495,1.0087908792725597,1.0554772444826706,1.0449170690294947,1.0456117760842942,1.0464123218967285,1.0447927981713705,1.0415304304776036,1.0424843295661446,1.039151625185809,1.047400713347928,1.0466595352290333,1.0498078844641296,1.0517589298370547,1.004192583819764,1.0587705163025538,1.0601964653945268,1.0566962404068916,1.0554801825902738,1.0512400678893417,1.047609455464943,1.0529398508552208,1.059848811665231,1.0523731465525272,1.053194175346652,1.0552929286963073,1.0531494386215916,1.0516709962153643,1.049765254413016,1.0529614175213409,1.0515031689249072,1.048692342193532,1.0496274086747721,1.0511632465791498,1.0519469558525822,1.0546622741638882,1.0468931960651549,1.0430025069558058,1.0439847624885354,1.0410769447373371,1.037591539678323,1.0428261841202837,1.0421574564985374,1.0405280429174455,1.043135479292987,1.0353541349991708,1.0439906438776094,1.0419192427123352,1.041739595398208,1.008691690414489,1.0111128221364067,1.036326519559102
0.25,1.0346862095141465,1.0342827887467028,1.0349577339733045,1.0400608694094229,1.0380866088882972,1.0371917934094952,1.03608922991272,1.022190745224909,1.0455061732334374,1.0316543565313019,1.0348604942459672,1.0359161820575948,1.0331828170514121,1.0366983671290064,1.039606769286114,1.0376950103198452,1.049450932064165,1.0399782975133585,1.0397519400830038,1.0418546698455335,1.044699926192238,1.0483283431060588,1.0530730807858075,1.0491935367703662,1.0564862186352075,1.0180464607694275,1.0443281698039928,1.0423672687917926,1.040667400039787,1.0257191563814423,1.0414828144171573,1.0434387152921647,1.0472298956992048,1.0577525033965949,1.054717252595839,1.0543604081751485,1.0599999772443625,1.0160573903543182,1.044403513357861,1.037657761203137,1.0348925931041821,1.0379695741569879,1.0585443077918293,1.0599999174892154,1.0507215978326403,1.041393444917265,1.0454555964676961,1.0516417112174261,1.0471768792271208,1.0436518894587565,1.0382768193531509,1.0360823583968535,1.0360234505918215,1.038400714600011,1.0381697847610432,1.038204749096124,1.0406106069828052,1.0377520900319273,1.0431220264855856,1.0419350833591547,1.0435253761035979,1.0439023419601043,1.0139219671070177,1.019615419186808,1.0098286405823216,1.05414301149742,1.0473015130386374,1.0081178216445936,1.0547204725633714,1.0444072121074433,1.0450996384556872,1.0458946020885909,1.044284427773426,1.0411660352117842,1.0420274687548132,1.0390251731584856,1.0471061536392543,1.046394634066901,1.049525683109683,1.0511780338919507,1.003541911425837,1.0585173062062343,1.0599999783483995,1.0565586931252628,1.055389378084093,1.0510655369779462,1.0473531131002516,1.0526561103235026,1.0591203917342775,1.0518599408277822,1.052667444311576,1.0548527642523027,1.0527831692517062,1.0513823071775141,1.0494750373502937,1.0526956830130085,1.0511382870802595,1.0481106612692859,1.0491660719210096,1.0506805645156805,1.0514326208573421,1.0541938784114016,1.0465933305752555,1.042815957077971,1.0438487301543913,1.0410154283018591,1.0373648045338228,1.0427823074352565,1.0421461228521745,1.0406014428048527,1.0430556072568447,1.0357306456493474,1.0436947369084835,1.0417207746366364,1.0415415109830053,1.00796578050489,1.0104610646729673,1.0359842793449099
0.3333333333333333,1.0346862095141465,1.0343023491882721,1.0349701831211897,1.0400608694094229,1.0380828539038032,1.0371917934094952,1.0360769929176588,1.022190745224909,1.0455061732334374,1.0316543565313019,1.0348679790803708,1.0359161820575948,1.033106114611661,1.0367719212393889,1.039606769286114,1.0376206275111037,1.0494452573225779,1.0399782975133585,1.0397519400830038,1.0419064653922923,1.0447516875675,1.0483546405647461,1.053103700850346,1.0491935367703662,1.0564862186352075,1.0180464607694275,1.0443281698039928,1.0424272929902598,1.0406991144013302,1.0257372564629794,1.0414828144171573,1.0434387152921647,1.0473244239562616,1.0577525033965949,1.0547408131661935,1.0543604081751485,1.0600066208459225,1.0160975642168608,1.0444229308071102,1.037657761203137,1.03502605594559,1.0379695741569879,1.0585724992882222,1.0602812439770597,1.0509668178701945,1.041393444917265,1.0455094643671832,1.0516559776604606,1.0471768792271208,1.0437662308179758,1.0383402769916368,1.0361384225196828,1.036184389462055,1.038400714600011,1.0381697847610432,1.038204749096124,1.0406739996685328,1.0377668298805947,1.0431220264855856,1.0419783549191086,1.0435253761035979,1.0439023419601043,1.0139711748852147,1.0196511482482418,1.0098286405823216,1.05414301149742,1.0472478984900058,1.0080990482916512,1.0547204725633714,1.0444072121074433,1.0451013962607332,1.0458946020885909,1.044284427773426,1.0411660352117842,1.0420637914314834,1.0390251731584856,1.0471061536392543,1.0464287444857083,1.0495149710870497,1.0511780338919507,1.0035416927782532,1.058701247413166,1.0601344261279735,1.056610280104884,1.055389378084093,1.0512243312486884,1.0473531131002516,1.0525570700745557,1.0591203917342775,1.0518599408277822,1.052667444311576,1.0548527642523027,1.0528369307712384,1.0514711639107488,1.0496977101236997,1.0528561409125776,1.0511907447353375,1.0482989869069623,1.0491660719210096,1.0506805645156805,1.0514700397628707,1.0542090040281158,1.0465933305752555,1.042815957077971,1.0438487301543913,1.0409371099269853,1.0373648045338228,1.0428016843373558,1.0421713625785212,1.0406014428048527,1.0430556072568447,1.0357306456493474,1.0436947369084835,1.0417027240039998,1.0415157626757021,1.00796578050489,1.0105639965521833,1.036018601387414
0.4166666666666667,1.0346862095141465,1.0342943827493234,1.0350199156347137,1.0400608694094229,1.0380702038582386,1.0371917934094952,1.036105381196118,1.022190745224909,1.0455061732334374,1.0316543565313019,1.0349665184568928,1.0359161820575948,1.03384466097859,1.0368483460139684,1.039606769286114,1.0377953654033043,1.0494351890128983,1.0399782975133585,1.0397519400830038,1.042100501327099,1.04509825481246,1.0488009285922557,1.0532004157686787,1.0491935367703662,1.0564862186352075,1.0180464607694275,1.0443281698039928,1.042448805157033,1.0406917969357923,1.0257668489367522,1.0414828144171573,1.0434387152921647,1.0472874629020972,1.0577525033965949,1.0547284723082708,1.0543604081751485,1.0599919548614203,1.0161849812052166,1.0444790623898381,1.037657761203137,1.0351667361831804,1.0379695741569879,1.0587623284523664,1.0601941875041634,1.0508117267003942,1.041393444917265,1.0455248854464292,1.0517010054954077,1.0471768792271208,1.043888497684871,1.0385773824880438,1.0364281042904864,1.0362480171555453,1.038400714600011,1.0381697847610432,1.038204749096124,1.0407656660134186,1.0380813154356543,1.0431220264855856,1.0419660275472145,1.0435253761035979,1.0439023419601043,1.0140164338358928,1.019681519335232,1.0098286405823216,1.05414301149742,1.0477204028491471,1.0080737707098504,1.0547204725633714,1.0444072121074433,1.0451030785696227,1.0458946020885909,1.044284427773426,1.0411660352117842,1.0421748946888165,1.0390251731584856,1.0471061536392543,1.046458061464801,1.0496177325913145,1.0511780338919507,1.0035522100812424,1.0588545814584804,1.0602163821464572,1.0566641750603865,1.055389378084093,1.0513867641918497,1.0473531131002516,1.052784136590457,1.0591203917342775,1.0518599408277822,1.052667444311576,1.0548527642523027,1.0530406550500941,1.0518014471114776,1.0500735706965267,1.0530515622483643,1.0513722826884995,1.048218129628996,1.0491660719210096,1.0506805645156805,1.0514642494213782,1.0542179273503582,1.0465933305752555,1.042815957077971,1.0438487301543913,1.0411351481729414,1.0373648045338228,1.0428128177046583,1.042187132276946,1.0406014428048527,1.0430556072568447,1.0357306456493474,1.0436947369084835,1.0417777958436554,1.0416049031526835,1.00796578050489,1.0108227632801114,1.0361308378875638
0.5,1.033941370870768,1.0335347588333226,1.0342123978894895,1.0391855775661147,1.0371599776387324,1.0363819566668946,1.035328095739061,1.0210831061027699,1.044213277260159,1.0301009441618554,1.0341556384822288,1.0351586127495223,1.0330473226625403,1.0361605528592048,1.0392550805025265,1.0371654561621422,1.048855095912836,1.0394832186268346,1.039394276097184,1.0415454667696094,1.0444138624023955,1.0480009127021503,1.0522980995983175,1.0483877927336431,1.0553155144444897,1.0168341756323926,1.043691680846269,1.041844256445249,1.0402048494750555,1.0250253291686333,1.0410412281804984,1.0428777711284374,1.0471193324331098,1.0578340913281374,1.0548385659888737,1.0544916939385316,1.0599999612171642,1.0157610227822607,1.04472555886186,1.0380695509424294,1.0354178997905903,1.0380118436355932,1.0588194098309376,1.0599998762618779,1.050549150161025,1.0406654574579326,1.044692531545971,1.0509123223030936,1.046397296544137,1.043073405446359,1.037880670627332,1.0357806399974399,1.0355750070003724,1.0377227495476624,1.0374914207590007,1.0375256905519898,1.0400115732177189,1.0373668393084203,1.0422700373874787,1.04097273836649,1.0425120427974914,1.0429241381149865,1.0130815228252434,1.0187188020399616,1.0089494007972144,1.0532080160311785,1.046696564194634,1.0072073417529064,1.053830247259007,1.0438605631564872,1.0445381069781088,1.0452440556951554,1.0437258661972613,1.0406988673527846,1.0416531609081428,1.0389398956148177,1.0468322455203596,1.0461606129943897,1.049288247200287,1.050599664993861,1.002767260950438,1.0584847360459706,1.0599999634590955,1.0566060057682256,1.055414352900202,1.0512931591446109,1.0472684112626633,1.0524906283372628,1.0584090900313814,1.0513657167189085,1.0521500933749819,1.054360102598125,1.0525455292489065,1.0513110114909805,1.049564691590957,1.052629335085971,1.050903116156148,1.0476801194020495,1.0487319821832928,1.0502327634681121,1.0509855750133028,1.0537269417473814,1.0463559714359298,1.042659642959658,1.0438304316662552,1.0411318707198565,1.0373293680728621,1.0428599702064476,1.0422554654478962,1.040761978986116,1.0430613385935223,1.0363023691458022,1.0430879029807023,1.0412227482652947,1.0410504926575703,1.0070161790767655,1.0099444598644687,1.0357946523868153
0.5833333333333334,1.033941370870768,1.0336225799535583,1.0342171093964192,1.0391855775661147,1.0371611667540561,1.0363819566668946,1.0353164350541793,1.0210831061027699,1.044213277260159,1.0301009441618554,1.0342414504735482,1.0351586127495223,1.0330450644513502,1.0361295193768538,1.0392550805025265,1.0370944126448227,1.048851284053257,1.0394832186268346,1.039394276097184,1.041707724553618,1.0445344384985857,1.0480631976024126,1.0523054872580966,1.0483877927336431,1.0553155144444897,1.0168341756323926,1.043691680846269,1.0418752036487995,1.0402800499907938,1.0250323921107092,1.0410412281804984,1.0428777711284374,1.0472132546729855,1.0578340913281374,1.054849698471482,1.0544916939385316,1.060007633288148,1.015776457893152,1.0447335550899406,1.0380695509424294,1.0353604611570422,1.0380118436355932,1.0587654565231766,1.0600779947725891,1.0506203274269794,1.0406654574579326,1.0448405435712969,1.0509174051329628,1.046397296544137,1.0430330873311404,1.037905838046853,1.0357749676383392,1.0356320071471474,1.0377227495476624,1.0374914207590007,1.0375256905519898,1.0399995409783676,1.0373628763350853,1.0422700373874787,1.0410149303533538,1.0425120427974914,1.0429241381149865,1.0130807766511836,1.0187214578265475,1.0089494007972144,1.0532080160311785,1.0466482597959015,1.0072024008620417,1.053830247259007,1.0438605631564872,1.0445385059858001,1.0452440556951554,1.0437258661972613,1.0406988673527846,1.0416643970466681,1.0389398956148177,1.0468322455203596,1.0461920100757902,1.0492776545455391,1.050599664993861,1.0027695377698242,1.058529264044221,1.060087710922268,1.0566374104849587,1.055414352900202,1.0512252323166338,1.0472684112626633,1.0523955368030737,1.0584090900313814,1.0513657167189085,1.0521500933749819,1.054360102598125,1.0525278673697325,1.0512765687180443,1.0495091909438592,1.0526454081390044,1.0508810064308096,1.0477626682273464,1.0487319821832928,1.0502327634681121,1.051149183102753,1.0537824333353971,1.0463559714359298,1.042659642959658,1.0438304316662552,1.0410551485893544,1.0373293680728621,1.0428599952435362,1.0422544760544692,1.040761978986116,1.0430613385935223,1.0363023691458022,1.0430879029807023,1.0412056242512824,1.0410259077067356,1.0070161790767655,1.0099072784954348,1.0357975207120032
0.6666666666666666,1.033941370870768,1.033600903845525,1.0342202665828968,1.0391855775661147,1.0371603600989279,1.0363819566668946,1.035316649827606,1.0210831061027699,1.0442132772601587,1.0301009441618554,1.034266551908202,1.0351586127495223,1.0333640545293548,1.0361539741593493,1.0392550805025265,1.0370989174842007,1.0488572138684165,1.0394832186268346,1.039394276097184,1.0417346181075713,1.044619532100915,1.048212175645337,1.0523345787558243,1.0483877927336431,1.0553155144444897,1.0168341756323926,1.043691680846269,1.041844727779328,1.0402517294172076,1.0250370569905862,1.0410412281804984,1.0428777711284374,1.0471607369225537,1.0578340913281374,1.0548595408493444,1.0544916939385316,1.060001938540319,1.0157891359912474,1.044735204524164,1.0380695509424294,1.0354056568512167,1.0380118436355932,1.0587388308995724,1.0600026462667793,1.0504671854285372,1.0406654574579326,1.0448123130647824,1.0509171437044376,1.046397296544137,1.0430659901357635,1.037958865417051,1.0358387800601845,1.03572293427378,1.0377227495476624,1.0374914207590007,1.0375256905519898,1.0400140953195978,1.0374739173854814,1.0422700373874787,1.040991497408434,1.0425120427974914,1.0429241381149865,1.0130900179742244,1.0187286524102948,1.0089494007972144,1.0532080160311785,1.0468624778707443,1.0071958612950482,1.053830247259007,1.0438605631564872,1.0445386310529898,1.0452440556951554,1.0437258661972613,1.0406988673527846,1.0416769558777437,1.0389398956148177,1.0468322455203596,1.0461685533495277,1.0492604713835645,1.050599664993861,1.0027718589521863,1.0584981542736278,1.0600484198400972,1.056625246676034,1.055414352900202,1.0512774476325164,1.0472684112626633,1.0523998722555878,1.0584090900313814,1.0513657167189085,1.0521500933749819,1.054360102598125,1.052591327983962,1.0513896913036058,1.049614387636755,1.052664168068212,1.0508920921731586,1.0478538321985866,1.0487319821832928,1.0502327634681121,1.051111916388238,1.0537714988355447,1.0463559714359298,1.042659642959658,1.0438304316662552,1.0410607252373012,1.0373293680728621,1.0428518756134422,1.0422448577334698,1.040761978986116,1.0430613385935223,1.0363023691458022,1.0430879029807023,1.0411980340085487,1.0410195303878906,1.0070161790767655,1.009918113556652,1.0358074490695912
0.75,1.0337585751365788,1.0333768935599428,1.0340681231329658,1.038848676544484,1.0367938659178604,1.0361280436785605,1.0350678299954088,1.0205773548840478,1.0435749447697675,1.0292626067500863,1.0340006205146588,1.0349380444521306,1.033222864347925,1.036117064099598,1.039459281153387,1.0368613472795598,1.048722636871911,1.0394218353741076,1.0394862116030763,1.0417544461197636,1.0446173103884488,1.048074563595351,1.0519529524005815,1.0479886492951627,1.0547090041726652,1.0161947592776355,1.0434251189422503,1.0416844447758382,1.0401123504025676,1.0247666571473182,1.040926562780228,1.042660543614254,1.0474258442409463,1.0578131396145702,1.0549012772797095,1.0545478563377433,1.0599999599972016,1.015646804328292,1.0451425212316894,1.0385626358515792,1.035996484497417,1.0383781167494588,1.0586715458212161,1.0599998904641557,1.050516707417472,1.0403127091841078,1.0443847810221525,1.0506118667909,1.0460122880002847,1.042838804805496,1.0377227847713537,1.0355621516932798,1.0354213795811695,1.037450499036411,1.0372202748580062,1.0372581784981834,1.0398270615344825,1.037228874956724,1.0418309483707224,1.0405494407400537,1.0419858775741986,1.0424345047536865,1.0126544344295556,1.0182601812855712,1.0084866814087388,1.052733581393733,1.046393633443324,1.0067125747490884,1.053319336083465,1.0434859932674359,1.0441674647837198,1.044881237669809,1.0433573630843767,1.0404975384681796,1.0415459202172914,1.0389261783861203,1.0467304587997563,1.046102149955418,1.0491051474797117,1.050260161167185,1.0023312240811373,1.0585035482870473,1.0599999633815465,1.0565137327270853,1.055196621751605,1.0512151362537152,1.0470625432026681,1.0519070180309211,1.057810524265646,1.0509396380356533,1.0517259641646546,1.054030207785344,1.0524086685495826,1.0512522313797767,1.049629754446166,1.052648397607246,1.0506991100930196,1.0474714994935521,1.0484288861431799,1.0498912106100216,1.0507512877001792,1.053446214653333,1.046127111336331,1.042480713550899,1.0437088780104165,1.0408629930641897,1.037226646735069,1.0428238700111538,1.0422490447640949,1.040809342451027,1.0429835594039258,1.0365356398798402,1.0429283457298335,1.0409668307678013,1.0407782627584283,1.0065044326334773,1.0100180921478883,1.0358016337787792
